budget_1e21,budget_flops,coefficient_source,context_tokens,cost_function,frontier_method,loss,N_params_B,D_tokens_B,Q_target,train_cost_share,quality_cost_share,attention_cost_share
54116.952654646375,5.411695265464637e+25,b1_mixed_pythia_quality,26214,exponential,piecewise_log_interpolation_of_optimized_grid,1.7931816810355388,1370.186421116144,3473.0062878654753,0.9898399332535668,0.40121999631154726,0.23443602237978112,0.3643439813086717
63095.7344480193,6.30957344480193e+25,b1_mixed_pythia_quality,27853,exponential,piecewise_log_interpolation_of_optimized_grid,1.7893130010833034,1469.4236763313097,3604.754715899106,0.9898501634419922,0.40694312375227,0.20398790194083316,0.38906897430689696
73564.22544596407,7.356422544596407e+25,b1_mixed_pythia_quality,29491,exponential,piecewise_log_interpolation_of_optimized_grid,1.7854443211310678,1568.6609315464752,3736.5031439327367,0.9898603936304174,0.41266625119299266,0.1735397815018852,0.4137939673051222
85769.58985908946,8.576958985908946e+25,b1_mixed_pythia_quality,31130,exponential,piecewise_log_interpolation_of_optimized_grid,1.7815756411788324,1667.8981867616421,3868.251571966369,0.9898706238188427,0.41838937863371545,0.14309166106293686,0.4385189603033478
100000.0,1e+26,b1_mixed_pythia_quality,32768,exponential,piecewise_log_interpolation_of_optimized_grid,1.7777069612265968,1767.1354419768077,3999.9999999999995,0.989880854007268,0.4241125060744382,0.1126435406239889,0.46324395330157303
116591.4401179831,1.165914401179831e+26,b1_mixed_pythia_quality,39322,exponential,piecewise_log_interpolation_of_optimized_grid,1.777152074453994,1982.6597458450199,3999.9999999999995,0.9898724341512342,0.4080419541549922,0.10627861458930804,0.48567943125569984
135935.6390878524,1.3593563908785241e+26,b1_mixed_pythia_quality,45875,exponential,piecewise_log_interpolation_of_optimized_grid,1.7765971876813913,2198.184049713232,3999.9999999999995,0.9898640142952002,0.3919714022355462,0.09991368855462718,0.5081149092098267
158489.3192461114,1.584893192461114e+26,b1_mixed_pythia_quality,52429,exponential,piecewise_log_interpolation_of_optimized_grid,1.7760423009087885,2413.708353581447,3999.9999999999995,0.9898555944391664,0.37590085031610004,0.09354876251994623,0.5305503871639539
184784.97974222907,1.8478497974222908e+26,b1_mixed_pythia_quality,58982,exponential,piecewise_log_interpolation_of_optimized_grid,1.7754874141361858,2629.2326574496597,3999.9999999999995,0.9898471745831324,0.35983029839665404,0.08718383648526537,0.5529858651180807
215443.46900318822,2.1544346900318822e+26,b1_mixed_pythia_quality,65536,exponential,piecewise_log_interpolation_of_optimized_grid,1.774932527363583,2844.756961317872,3999.9999999999995,0.9898387547270986,0.3437597464772081,0.08081891045058451,0.5754213430722075
251188.6431509577,2.511886431509577e+26,b1_mixed_pythia_quality,72090,exponential,piecewise_log_interpolation_of_optimized_grid,1.7743776405909804,3060.281265186084,3999.9999999999995,0.9898303348710648,0.32768919455776213,0.07445398441590365,0.5978568210263343
292864.4564625237,2.9286445646252373e+26,b1_mixed_pythia_quality,78643,exponential,piecewise_log_interpolation_of_optimized_grid,1.7738227538183775,3275.8055690542997,3999.9999999999995,0.9898219150150308,0.3116186426383159,0.0680890583812227,0.6202922989804615
341454.88738336007,3.414548873833601e+26,b1_mixed_pythia_quality,85197,exponential,piecewise_log_interpolation_of_optimized_grid,1.7732678670457749,3491.3298729225116,3999.9999999999995,0.989813495158997,0.29554809071886995,0.06172413234654183,0.6427277769345883
398107.1705534969,3.981071705534969e+26,b1_mixed_pythia_quality,91750,exponential,piecewise_log_interpolation_of_optimized_grid,1.772712980273172,3706.854176790724,3999.9999999999995,0.989805075302963,0.27947753879942394,0.05535920631186097,0.6651632548887152
464158.8833612782,4.641588833612782e+26,b1_mixed_pythia_quality,98304,exponential,piecewise_log_interpolation_of_optimized_grid,1.7721580935005694,3922.378480658939,3999.9999999999995,0.9897966554469292,0.26340698687997777,0.048994280277180016,0.6875987328428423
541169.5265464637,5.4116952654646374e+26,b1_mixed_pythia_quality,104858,exponential,piecewise_log_interpolation_of_optimized_grid,1.7716032067279666,4137.902784527152,3999.9999999999995,0.9897882355908953,0.2473364349605318,0.042629354242499154,0.710034210796969
630957.344480193,6.30957344480193e+26,b1_mixed_pythia_quality,111411,exponential,piecewise_log_interpolation_of_optimized_grid,1.771048319955364,4353.427088395364,3999.9999999999995,0.9897798157348614,0.2312658830410858,0.03626442820781829,0.732469688751096
735642.2544596406,7.356422544596406e+26,b1_mixed_pythia_quality,117965,exponential,piecewise_log_interpolation_of_optimized_grid,1.770493433182761,4568.951392263576,3999.9999999999995,0.9897713958788276,0.21519533112163983,0.02989950217313743,0.7549051667052228
857695.8985908945,8.576958985908946e+26,b1_mixed_pythia_quality,124518,exponential,piecewise_log_interpolation_of_optimized_grid,1.7699385464101585,4784.475696131791,3999.9999999999995,0.9897629760227936,0.19912477920219365,0.023534576138456484,0.7773406446593499
1000000.0,1e+27,b1_mixed_pythia_quality,131072,exponential,piecewise_log_interpolation_of_optimized_grid,1.7693836596375556,5000.000000000004,3999.9999999999995,0.9897545561667598,0.18305422728274767,0.01716965010377562,0.7997761226134767
