draw,slope,intercept
443,-0.6633664183263759,7.33533873106969
444,-2.733202152519821,11.74701981044199
445,-0.9809921210806156,7.873995020514546
446,-0.7440798690322641,7.370148240120163
447,-4.016435097736886,14.480788649101033
448,-0.6735960370603423,7.334744115198072
449,-0.6380160522446606,7.177770060735561
450,-0.9809921210806156,7.8739950205145455
451,-0.3361657592094633,6.559392215487792
452,-2.5073917598122715,11.418885427191896
453,0.35515237679172396,4.9042321176579495
454,-0.4925142808086108,6.618328525572772
455,-0.6581186305422678,7.169459971700703
456,-2.2390096790899054,10.619336586668993
457,-0.6112399926507859,7.175679103206214
458,-0.4469131367529544,6.661633304091051
459,-0.19329471345975646,6.1384148659562
460,-0.7802570201793675,7.430442897829481
461,-0.3424571908223874,6.6752727171045985
462,-1.0383349066845058,8.124538932997158
463,-0.9425939245168782,7.949134746585344
464,-2.4990688180384626,11.277068013073727
465,-0.3073266725448417,6.4438753783923906
466,-2.996450628460368,12.179543478017557
467,-0.4487151780566109,6.763987917638605
468,-2.6872784805947734,11.643213238916589
469,-3.466217238394867,13.229988665335238
470,-0.4367973817113172,6.751539906553517
471,-1.0570605597923466,8.079731435368885
472,-0.838086785574139,7.442312208703985
473,-0.8420650985772461,7.568536462587626
